problem,seed,reduction_factor,redundancy_rate,max_internal_nodes_seen_isalsr,total_dags_explored_isalsr,unique_canonical_dags,r2_train_baseline,r2_train_isalsr,r2_test_baseline,r2_test_isalsr,nrmse_train_baseline,nrmse_train_isalsr,nrmse_test_baseline,nrmse_test_isalsr,delta_r2_train,delta_r2_test,delta_nrmse_train,delta_nrmse_test,model_complexity_baseline,model_complexity_isalsr,wall_clock_search_only_s_baseline,wall_clock_search_only_s_isalsr,overhead_time_s,canonicalization_runtime_s,solution_recovered_baseline,solution_recovered_isalsr
i.37.4,8,1.8061481375926594,0.4463355584260885,20.0,2585660.0,1431588.0,1.0,1.0,1.0,1.0,2.9280632960026106e-13,1.5342256470559109e-12,3.1520867908006304e-13,1.7728209461059017e-12,0.0,0.0,1.2414193174556497e-12,1.4576122670258387e-12,31.0,21.0,11510.998998174444,6168.3733617826365,3396.679851961788,3396.679851961788,False,False
i.37.4,9,1.8050485849527238,0.4459982914940812,23.0,2786060.0,1543482.0,0.9993946780171425,1.0,0.9992486520883136,1.0,0.024603292114216628,1.1446963162749742e-09,0.02741072621596105,1.226909421281459e-09,0.0006053219828574541,0.0007513479116864064,-0.02460329096952031,-0.02741072498905163,31.0,24.0,14294.984311573673,5509.965406007133,3425.912337556947,3425.912337556947,False,False
i.37.4,10,1.8062333558889028,0.44636168037774426,11.0,5135750.0,2843348.0,0.999999999997725,1.0,0.999999999997723,1.0,1.5082954453035255e-06,1.56662409438132e-16,1.5089582999048058e-06,1.5738937733849374e-16,2.2749579997594083e-12,2.2769564012037335e-12,-1.5082954451468631e-06,-1.5089582997474165e-06,32.0,12.0,13375.82706278516,12642.528756938409,7166.0049988487735,7166.0049988487735,False,True
i.37.4,11,1.816458410457318,0.44947817453842154,31.0,11643740.0,6410133.0,0.9995720490080934,0.9997394254310005,0.999527814973858,0.9996181727401514,0.020686976383864714,0.016142322292641897,0.021729818824416446,0.019540400708494995,0.0001673764229070951,9.035776629340297e-05,-0.004544654091222816,-0.0021894181159214515,32.0,32.0,14916.14459118573,26749.937669054605,14277.607948362362,14277.607948362362,False,False
i.37.4,12,1.81138085689754,0.4479349849634827,31.0,11172800.0,6168112.0,0.999999994170512,0.9994444309634207,0.9999999961412998,0.999564720764385,7.635108404735478e-05,0.023570512013515513,6.211843740268585e-05,0.02086334670217178,-0.0005555632070912697,-0.0004352753769147899,0.02349416092946816,0.020801228264769094,31.0,32.0,13574.371262331959,25375.9093914954,13446.549506376963,13446.549506376963,False,False
i.37.4,13,1.809114790634405,0.44724347776222173,18.0,7149770.0,3952082.0,0.9995324164008069,1.0,0.9994009110995976,1.0,0.02162368144403382,1.5681479010826788e-16,0.024476292619643424,1.6136114204714785e-16,0.0004675835991930777,0.0005990889004023892,-0.021623681444033663,-0.02447629261964326,31.0,19.0,13696.976608919911,12720.44509196002,8063.84707825724,8063.84707825724,False,False
i.37.4,14,1.7957773484873905,0.4431380923462953,30.0,1498490.0,834452.0,0.9998993069354617,1.0,0.9999074960908605,1.0,0.010034593391778904,1.634228419443256e-16,0.009617895255176945,1.5870024098824444e-16,0.00010069306453830418,9.250390913950746e-05,-0.010034593391778741,-0.009617895255176787,32.0,31.0,13947.386640821118,2655.669449674897,1737.0710402093828,1737.0710402093828,False,False
i.37.4,15,1.8027945822676559,0.4453056328014121,26.0,3642770.0,2020624.0,0.9993557857244219,1.0,0.9993790026844601,1.0,0.025381376550103973,2.618758258692075e-14,0.024919817726858067,2.8435266562091955e-14,0.0006442142755781477,0.000620997315539884,-0.025381376550077786,-0.02491981772682963,32.0,27.0,14296.0819333978,5834.09251452703,3557.1825807066634,3557.1825807066634,False,False
i.37.4,16,1.812634430067314,0.4483167794827422,31.0,11418290.0,6299279.0,0.9993057022270456,0.999949594357747,0.999439189908906,0.99995480122595,0.02634953079192003,0.007099693109772866,0.02368142924517102,0.006723003350437836,0.0006438921307013734,0.0005156113170440291,-0.019249837682147164,-0.016958425894733183,32.0,32.0,14096.046110271942,23722.13742101798,13673.953715228941,13673.953715228941,False,False
i.37.4,17,1.8158487826200034,0.4492933499907703,31.0,12134720.0,6682671.0,1.0,0.9999999999999649,1.0,0.9999999999999585,1.1672453053203006e-11,1.8723159668062756e-07,1.4348246608195174e-11,2.0386960171415399e-07,-3.5083047578154947e-14,-4.1522341120980855e-14,1.8721992422757435e-07,2.038552534675458e-07,32.0,32.0,7773.808498403989,25936.949556825217,14575.030283588916,14575.030283588916,False,False
i.37.4,18,1.8076539582522095,0.446796774662069,27.0,6127730.0,3389880.0,0.999715617599366,1.0,0.9997665469174515,1.0,0.016863641381207082,9.639937044547208e-11,0.015279171526904592,9.855215208608222e-11,0.0002843824006339979,0.00023345308254851815,-0.01686364128480771,-0.01527917142835244,32.0,28.0,13732.191602380015,13100.06549482327,7199.150268924423,7199.150268924423,False,False
i.37.4,19,1.8202335406141847,0.45061994645885983,31.0,7340150.0,4032532.0,0.997383200759744,0.9999966173348954,0.9975808220966206,0.9999961977535788,0.05115466000528285,0.0018392023011686459,0.04918513905011822,0.0019499349786988051,0.0026134165751514615,0.002415375656958263,-0.049315457704114204,-0.047235204071419415,31.0,32.0,15122.49242733093,20226.860759933013,9486.487411948852,9486.487411948852,False,False
i.37.4,20,1.8012974162629973,0.4448445931407501,31.0,2370230.0,1315846.0,0.999502765922125,1.0,0.9994275233787547,1.0,0.022298746105444713,1.1581443285647848e-10,0.023926483679080027,1.396108235227411e-10,0.0004972340778750528,0.0005724766212452659,-0.02229874598963028,-0.023926483539469204,32.0,32.0,14057.764648932032,3209.137743265368,2468.5205902517773,2468.5205902517773,False,False
i.37.4,21,1.8028802997573448,0.4453320056053677,17.0,2490470.0,1381384.0,0.9992571391915829,1.0,0.9994438026086946,1.0,0.027255472999328404,5.669284034976336e-16,0.023583837501676173,5.064328308292226e-16,0.0007428608084171229,0.000556197391305413,-0.02725547299932784,-0.023583837501675666,32.0,18.0,15750.821618032176,4392.801425401121,2774.459056195803,2774.459056195803,False,False
i.37.4,22,1.7835227194023373,0.4393118802909882,26.0,386270.0,216577.0,0.9977016209456014,1.0,0.9965977144111324,1.0,0.04794141272843887,2.1361757264428683e-16,0.058329114418680654,2.3201594505169905e-16,0.0022983790543985583,0.0034022855888675707,-0.04794141272843865,-0.058329114418680425,32.0,27.0,14114.474628611002,388.8266956843436,359.82708945078775,359.82708945078775,False,False
i.37.4,23,1.7953461369665458,0.4430043436138611,19.0,1558610.0,868139.0,1.0,1.0,1.0,1.0,1.4416158901128656e-12,3.209210128796169e-10,1.4309060541448013e-12,3.370480256477974e-10,0.0,0.0,3.19479396989504e-10,3.3561711959365256e-10,32.0,20.0,9725.410914890002,2148.0363940917887,1415.1213303143159,1415.1213303143159,False,False
i.37.4,24,1.8175957357153094,0.44982265288686263,19.0,8497460.0,4675110.0,0.9991927086319132,1.0,0.9993541514047781,1.0,0.028412873281081236,9.723891138789624e-12,0.025413551409077428,9.017890083119383e-12,0.000807291368086771,0.0006458485952218762,-0.028412873271357345,-0.025413551400059537,32.0,20.0,14245.693286099005,16191.417041135486,10869.850643900689,10869.850643900689,False,False
i.37.4,25,1.8158487393119314,0.4492933368563926,29.0,11618690.0,6398490.0,0.9996113003605985,0.9999762034297357,0.9996280581233251,0.9999725400489727,0.019715467009468027,0.004878172840759346,0.01928579468611177,0.005240224329864914,0.00036490306913716797,0.0003444819256476217,-0.014837294168708682,-0.014045570356246855,32.0,30.0,14530.113231784198,23614.639214905445,13471.279191179667,13471.279191179667,False,False
i.37.4,26,1.7997408051081358,0.44436443449982455,21.0,4218920.0,2344182.0,0.9999999998380013,1.0,0.9999999998454935,1.0,1.2727874909731364e-05,4.180933522041877e-16,1.2430066670400679e-05,4.215731952362229e-16,1.6199874774969203e-10,1.5450651869031162e-10,-1.272787490931327e-05,-1.2430066669979106e-05,32.0,22.0,14031.808662674855,7979.16620643856,5006.049560794607,5006.049560794607,False,False
i.37.4,27,1.8150522454925773,0.4490516719376222,31.0,11262980.0,6205320.0,1.0,0.9999453361831862,1.0,0.9999518528826096,2.330783451528297e-16,0.0073934982798327855,2.4692987929187016e-16,0.006938812390487217,-5.466381681384913e-05,-4.8147117390429095e-05,0.007393498279832552,0.00693881239048697,23.0,32.0,534.3588711046614,24234.59817032842,13715.156864084769,13715.156864084769,False,False
i.37.4,28,1.8020160894021597,0.44506599808897274,28.0,2365220.0,1312541.0,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0135004266489725e-08,4.261642079459157e-12,1.0373058024987328e-08,4.469508015456587e-12,1.1102230246251565e-16,1.1102230246251565e-16,-1.0130742624410266e-08,-1.0368588516971871e-08,31.0,29.0,14586.292644376867,4509.068101604935,2785.1392033528537,2785.1392033528537,False,False
i.37.4,29,1.7978076139191304,0.4437669568992144,30.0,1197890.0,666306.0,0.9997915711882975,1.0,0.9997711347931996,1.0,0.014437063818603364,4.2175130254555576e-10,0.015128291602174687,4.089582578142595e-10,0.00020842881170246574,0.00022886520680043265,-0.014437063396852062,-0.01512829119321643,31.0,31.0,14064.413338686805,2295.5325666726567,1568.1981069715694,1568.1981069715694,False,False
i.37.4,30,1.7997005442376206,0.4443520044477096,31.0,2014520.0,1119364.0,0.9994570318164934,1.0,0.9993296889062409,1.0,0.023301677697251735,3.9605264892796835e-10,0.025890366813916443,3.951656275680262e-10,0.0005429681835066313,0.0006703110937591461,-0.023301677301199086,-0.025890366418750817,31.0,32.0,15379.051529734861,3082.7000806718133,2205.756535010878,2205.756535010878,False,False
ii.11.27,1,1.7836668928379367,0.4393572005987445,28.0,5170820.0,2898983.0,1.0,1.0,1.0,1.0,7.612528046638273e-17,3.2912244696796717e-16,1.7898538624230862e-14,5.877207137396185e-14,0.0,0.0,2.5299716650158444e-16,4.087353274973098e-14,32.0,29.0,2747.9833316355944,8465.402168372646,6432.48734353669,6432.48734353669,False,True
ii.11.27,2,1.7769865161316367,0.4372495283886997,24.0,3477440.0,1956931.0,1.0,1.0,1.0,1.0,9.08443011503958e-19,5.2696251146568575e-18,1.2659513706233037e-18,1.6401742558030898e-18,0.0,0.0,4.361182103152899e-18,3.7422288517978612e-19,18.0,25.0,12351.948324010707,4599.410886332858,3669.092249479145,3669.092249479145,True,False
ii.11.27,3,1.7800819529245102,0.43822811171300713,21.0,4033550.0,2265935.0,0.9999999999999996,1.0,1.0,1.0,2.0336889180257276e-08,2.1017981021430518e-17,1.525876324895055e-09,3.517349903511913e-16,4.440892098500626e-16,0.0,-2.0336889159239295e-08,-1.5258759731600646e-09,32.0,22.0,14376.175197491888,6221.963094953913,5032.206276725978,5032.206276725978,False,False
ii.11.27,4,1.7811603640140605,0.43856823888311836,29.0,2445380.0,1372914.0,1.0,1.0,1.0,1.0,8.793996463697576e-16,2.5819073792742394e-16,2.2786339714997332e-15,9.988926263953806e-17,0.0,0.0,-6.212089084423337e-16,-2.1787447088601953e-15,24.0,30.0,12175.510074127931,3250.288623567205,2622.176084264647,2622.176084264647,False,True
ii.11.27,5,1.7782004711269621,0.43763371102571214,11.0,4038560.0,2271150.0,1.0,1.0,1.0,1.0,1.0147952743011401e-17,4.300472886696111e-18,1.0808692842350647e-16,5.22653791662596e-19,0.0,0.0,-5.84747985631529e-18,-1.0756427463184386e-16,32.0,12.0,2245.591509666294,6394.2778470776975,4615.838806912303,4615.838806912303,False,True
ii.11.27,6,1.7691639140363755,0.43476124961282747,17.0,1388270.0,784704.0,1.0,1.0,1.0,1.0,8.303322855354153e-16,4.95021587098791e-16,1.761585350736231e-15,6.279661132497237e-16,0.0,0.0,-3.353106984366243e-16,-1.1336192374865073e-15,32.0,18.0,7584.639624208212,1413.191534334328,1281.3591547426768,1281.3591547426768,False,False
ii.11.27,7,1.7786079228991718,0.43776254050978425,30.0,2425340.0,1363617.0,0.9999999999999994,1.0,0.9999999999999996,1.0,2.2709480243438946e-08,1.4567588376877525e-15,2.1017622628493324e-08,2.6749616669867995e-15,5.551115123125783e-16,4.440892098500626e-16,-2.2709478786680108e-08,-2.1017619953531658e-08,31.0,31.0,15869.316500600893,3287.6645802338608,2745.4158891583793,2745.4158891583793,False,False
ii.11.27,8,1.7873842380971257,0.4405232077772969,17.0,5591660.0,3128404.0,1.0,1.0,1.0,1.0,1.0783339729888766e-16,1.9241100218221266e-17,2.8354097282900465e-17,2.42164495558483e-17,0.0,0.0,-8.85922970806664e-17,-4.137647727052164e-18,12.0,18.0,12617.440044449642,9193.920478843618,5839.9539395570755,5839.9539395570755,True,False
ii.11.27,9,1.7753322564688276,0.43672515589334215,24.0,3136760.0,1766858.0,1.0,1.0,1.0,1.0,7.201857928552358e-16,7.299750353332865e-16,1.842609361090156e-15,1.6550623547063354e-15,0.0,0.0,9.78924247805068e-18,-1.875470063838206e-16,30.0,25.0,11113.682356337085,4203.539503836539,3482.8965843743645,3482.8965843743645,False,False
ii.11.27,10,1.7830729711956876,0.439170456759589,31.0,5696870.0,3194973.0,0.9999999999999972,1.0,0.9999999999999994,1.0,5.2985643621820106e-08,2.5547423275987324e-15,2.4485416040768633e-08,6.254403614972077e-16,2.7755575615628914e-15,5.551115123125783e-16,-5.298564106707778e-08,-2.4485415415328273e-08,32.0,32.0,18381.37387378374,9565.318341833074,7271.691543053836,7271.691543053836,False,True
ii.11.27,11,1.7721984152512182,0.43572909703891993,26.0,2049590.0,1156524.0,1.0,1.0,1.0,1.0,4.3754810497265185e-11,7.080752791891785e-18,1.711284880979507e-09,1.9902195261940773e-16,0.0,0.0,-4.375480341651239e-11,-1.7112846819575544e-09,32.0,27.0,19008.979240380693,2748.556166750379,2098.4330135216005,2098.4330135216005,False,True
ii.11.27,12,1.7828527445352897,0.43910118036099755,27.0,4790060.0,2686739.0,1.0,1.0,1.0,1.0,2.1296104079566896e-17,9.812183860048244e-17,1.4019179402976527e-16,7.009594150573908e-16,0.0,0.0,7.682573452091554e-17,5.607676210276255e-16,23.0,28.0,1056.2576984493062,7805.011260802392,5522.2259365404025,5522.2259365404025,True,False
ii.11.27,13,1.794215994735763,0.442653502736569,24.0,8357180.0,4657845.0,1.0,1.0,0.9999999999999996,1.0,2.083081043024388e-12,9.87510085301836e-19,2.2172512349184074e-08,5.255371330588445e-16,0.0,4.440892098500626e-16,-2.0830800555143027e-12,-2.2172511823646942e-08,32.0,25.0,16274.574949486647,15614.632961199153,10524.75002403697,10524.75002403697,False,True
ii.11.27,14,1.7870131322126193,0.44040702221262706,27.0,9078620.0,5080332.0,1.0,1.0,1.0,1.0,1.3902240015987026e-16,4.3638114472435544e-17,3.0608968354375723e-15,1.7465610001246715e-15,0.0,0.0,-9.538428568743472e-17,-1.3143358353129008e-15,32.0,28.0,15994.22590666078,19885.95059150271,12027.326476488262,12027.326476488262,False,False
ii.11.27,15,1.773470146285044,0.43613372793743477,27.0,1493480.0,842123.0,0.9999999999999999,1.0,0.999999999999991,1.0,8.011829131939552e-09,1.670735467126225e-16,9.506193051153019e-08,1.9813562985479246e-15,1.1102230246251565e-16,8.992806499463768e-15,-8.011828964866006e-09,-9.50619285301739e-08,31.0,28.0,16575.59416798642,2035.8825960168615,1699.537830303423,1699.537830303423,False,False
ii.11.27,16,1.773466978677601,0.4361327208101402,30.0,1192880.0,672626.0,1.0,1.0,1.0,1.0,2.133780694180808e-18,1.0228800689150729e-20,4.671714761370013e-16,1.1994877769294649e-17,0.0,0.0,-2.1235518934916575e-18,-4.551765983677066e-16,30.0,31.0,308.83791781868786,1364.1454164693132,1304.3191864234395,1304.3191864234395,False,False
ii.11.27,17,1.786820448616705,0.44034667793612636,30.0,5631740.0,3151822.0,1.0,1.0,1.0,1.0,3.9722479667850944e-16,9.281261200903533e-17,4.635238905878385e-15,1.3062643202826233e-15,0.0,0.0,-3.0441218466947414e-16,-3.3289745855957617e-15,31.0,31.0,15414.022253473755,9927.993172650691,6846.718093843665,6846.718093843665,False,False
ii.11.27,18,1.7760076095199795,0.43693934944891333,27.0,1934360.0,1089162.0,1.0,1.0,1.0,1.0,4.842825451189362e-17,2.1246021947661215e-17,1.2717052773185154e-14,4.189582231931054e-16,0.0,0.0,-2.7182232564232405e-17,-1.229809454999205e-14,31.0,28.0,16713.062524827197,2983.4436921905726,2146.789312325418,2146.789312325418,True,False
ii.11.27,19,1.7892066591203841,0.4410930705502608,31.0,10065590.0,5625728.0,1.0,1.0,1.0,1.0,7.743604825074268e-17,2.085982181966039e-20,6.3259846603772414e-15,1.4772967449172042e-16,0.0,0.0,-7.741518842892302e-17,-6.178254985885521e-15,32.0,32.0,15095.69739908725,21494.374277359806,12164.782699709293,12164.782699709293,False,False
ii.11.27,20,1.7822158017793903,0.4389007217860007,16.0,2680850.0,1504223.0,1.0,1.0,1.0,1.0,4.930389554125217e-16,1.1331645598183553e-18,2.1744835186346336e-15,9.117378343617725e-18,0.0,0.0,-4.919057908527033e-16,-2.1653661402910157e-15,32.0,17.0,13598.952417890076,3678.2043264540844,2800.037316464819,2800.037316464819,False,False
ii.11.27,21,1.7814652948922987,0.43866433835835317,25.0,3166820.0,1777649.0,1.0,1.0,1.0,1.0,2.7703107671283215e-17,3.024828240669901e-16,2.930325963986094e-16,2.7003376558814823e-15,0.0,0.0,2.747797163957069e-16,2.407305059482873e-15,12.0,26.0,2030.3102274108678,4353.177477535326,3231.104112050496,3231.104112050496,True,False
ii.11.27,22,1.7845490953025709,0.43963435770286297,28.0,9058580.0,5076117.0,1.0,1.0,1.0,1.0,6.032302437395349e-16,3.6914676331143607e-16,2.4369187233153864e-15,3.2662940878573833e-15,0.0,0.0,-2.340834804280988e-16,8.293753645419969e-16,32.0,29.0,17041.325112671126,16488.75156608969,12255.540304961149,12255.540304961149,False,False
ii.11.27,23,1.7769796543285676,0.43724735532897796,22.0,1829150.0,1029359.0,1.0,1.0,1.0,1.0,8.91468418091578e-19,1.2716837465129599e-17,5.818584813471062e-17,1.680273203992039e-16,0.0,0.0,1.1825369047038021e-17,1.0984147226449329e-16,27.0,23.0,10940.639099345077,1865.4184287609532,1706.0600561071187,1706.0600561071187,False,False
ii.11.27,24,1.770134191152125,0.4350710782276166,12.0,1202900.0,679553.0,1.0,1.0,1.0,1.0,7.234208395039098e-16,6.623516091598722e-16,1.7187631536764043e-16,2.3975964536253127e-16,0.0,0.0,-6.106923034403759e-17,6.788332999489084e-17,22.0,13.0,12523.536914607044,1654.0704216812737,1301.9893693658523,1301.9893693658523,False,False
ii.11.27,25,1.7702314799770362,0.43510212573274754,27.0,817130.0,461595.0,1.0,1.0,1.0,1.0,7.49496009564398e-15,1.108689694403216e-15,1.68295833166266e-14,1.2284340537251639e-15,0.0,0.0,-6.386270401240763e-15,-1.5601149262901436e-14,32.0,28.0,1187.3008758728392,975.3443001890555,796.7301242090762,796.7301242090762,False,False
ii.11.27,26,1.7832693391817211,0.4392322135371517,31.0,2710910.0,1520191.0,1.0,1.0,1.0,1.0,1.408682021301487e-19,1.1735508421887885e-17,2.2745760638768402e-16,3.639916337271083e-15,0.0,0.0,1.1594640219757736e-17,3.4124587308833992e-15,31.0,32.0,4572.168349273037,3512.633888398297,2959.710884839762,2959.710884839762,False,False
ii.11.27,27,1.7788875278746192,0.437850912814718,27.0,1132760.0,636780.0,1.0,1.0,1.0,1.0,5.967206875113001e-17,2.0224589752725163e-16,1.7419601483862067e-15,1.9289802789739126e-17,0.0,0.0,1.4257382877612162e-16,-1.7226703455964676e-15,30.0,28.0,2596.6789452903904,1576.3948404775,1127.4784646243788,1127.4784646243788,False,False
ii.11.27,28,1.771275028133872,0.435434935785466,30.0,1688870.0,953477.0,1.0,1.0,1.0,1.0,3.1348540460911004e-10,2.3184636371819884e-17,6.255948160489155e-11,6.441450195380195e-16,0.0,0.0,-3.134853814244737e-10,-6.2558837459872e-11,31.0,31.0,18729.98918382125,2921.649407867808,1773.675140781328,1773.675140781328,False,False
ii.11.27,29,1.77573676527462,0.43685346862469865,23.0,1588670.0,894654.0,1.0,1.0,1.0,1.0,2.3449540285435524e-16,2.4446881589974736e-16,2.7291941957723e-18,1.8815727073870866e-15,0.0,0.0,9.97341304539212e-18,1.8788435131913144e-15,13.0,24.0,1270.123276030179,1857.3532481393777,1461.2278532176279,1461.2278532176279,True,False
ii.11.27,30,1.778162330564211,0.4376216485911609,29.0,3808100.0,2141593.0,1.0,1.0,1.0,1.0,3.4335254063347777e-16,5.158058395503123e-17,2.2126562826125975e-14,3.1761985706016836e-15,0.0,0.0,-2.9177195667844653e-16,-1.8950364255524292e-14,32.0,30.0,17784.378786888905,6511.27005472593,4767.138449681923,4767.138449681923,False,False
iii.17.37,1,1.8162829442967225,0.44942499012057446,30.0,10982420.0,6046646.0,0.9893853082603714,0.9961218639094018,0.9875716490335384,0.9973492008537312,0.10302762609916116,0.06227468258127182,0.11148251417357588,0.051485912114565435,0.006736555649030418,0.009777551820192798,-0.04075294351788934,-0.059996602059010445,31.0,31.0,16070.205393885262,28403.205944297835,13927.790480048396,13927.790480048396,False,False
iii.17.37,2,1.8154689618860003,0.4491781346891496,31.0,11533520.0,6352915.0,0.99449526824727,0.9997673725606144,0.9964028571820845,0.9998627236427826,0.0741938794829466,0.015252129011570949,0.05997618542317837,0.011716499358483422,0.005272104313344461,0.003459866460698069,-0.058941750471375655,-0.04825968606469495,31.0,32.0,20863.65921158297,25227.745385746937,14432.913162807003,14432.913162807003,False,False
iii.17.37,3,1.8107940031125302,0.44775606817720626,31.0,13408763.0,7404908.0,0.9949766908008155,0.9997233803898755,0.9938793867066987,0.9995879080292991,0.07087530740098734,0.016631885344856497,0.07823434855165112,0.020300048539373772,0.004746689589059994,0.005708521322600357,-0.05424342205613084,-0.057934300012277354,32.0,32.0,26085.086640678346,27122.041873636656,15212.932804245036,15212.932804245036,False,False
iii.17.37,4,1.8157673309254714,0.4492686463907719,31.0,12498947.0,6883562.0,0.997719792373344,0.9993020018318441,0.9978613700470405,0.9991134807513067,0.04775151962666747,0.026419654959061508,0.04624532357935882,0.02977447310521715,0.0015822094585001834,0.0012521107042662294,-0.02133186466760596,-0.016470850474141673,32.0,32.0,25696.60314501496,26997.597895971034,15336.3851912776,15336.3851912776,False,False
iii.17.37,5,1.8139830518865843,0.4487269332753815,29.0,11835122.0,6524384.0,0.988510693168191,0.9991960689870908,0.9838663637024188,0.998693389283692,0.10718818419867474,0.028353677237869024,0.12701825182855134,0.0361470706462921,0.010685375818899834,0.014827025581273245,-0.07883450696080571,-0.09087118118225923,32.0,30.0,16390.916757167783,27376.836479638238,14956.489575555082,14956.489575555082,False,False
iii.17.37,6,1.8110407151605568,0.4478312985297266,31.0,12299549.0,6791426.0,0.9972562461889899,0.9973326204765608,0.9967492447875702,0.9968278185629473,0.052380853477297616,0.051646679694238126,0.05701539452139059,0.05632212209294583,7.63742875709017e-05,7.857377537712207e-05,-0.0007341737830594899,-0.0006932724284447606,32.0,32.0,16693.721282286104,26855.147643777076,15479.120907281991,15479.120907281991,False,False
iii.17.37,7,1.8164953620236808,0.44948937337998907,31.0,12280010.0,6760276.0,0.9903345786315171,0.9971393696903014,0.9907737255282963,0.9974418186139952,0.09831287488667464,0.05348486056538438,0.09605349796703723,0.05057846761226401,0.0068047910587842875,0.006668093085698823,-0.044828014321290265,-0.04547503035477322,31.0,32.0,16025.583668532781,26925.466306983493,15406.981174245477,15406.981174245477,False,False
iii.17.37,8,1.8169173821198086,0.4496172419060167,31.0,11718890.0,6449875.0,0.9975587309547335,0.9994334447745477,0.9974342782959592,0.9993427687142727,0.049409200006340366,0.023802420579688642,0.05065295355693265,0.025636522496768118,0.0018747138198141888,0.0019084904183135354,-0.025606779426651724,-0.025016431060164535,31.0,32.0,16596.39982795017,26262.33889417816,16070.169819887727,16070.169819887727,False,False
iii.17.37,9,1.814676218356407,0.4489375074823416,31.0,10691840.0,5891872.0,0.9818669707691546,0.9973722997920609,0.9842860873647881,0.9970517009688729,0.13465893669135148,0.051261098387950475,0.12535514602604844,0.0542982415104495,0.015505329022906245,0.012765613604084791,-0.083397838303401,-0.07105690451559894,32.0,32.0,15825.945472032297,23675.824308646843,12214.119151561521,12214.119151561521,False,False
iii.17.37,10,1.8153996764690514,0.4491571123638196,30.0,12264980.0,6756077.0,0.9969023417698468,0.999433415228899,0.9948468271686087,0.9995579196928348,0.05565660994125622,0.023803041215379222,0.071785603232064,0.021025705866038844,0.0025310734590521244,0.004711092524226079,-0.031853568725876996,-0.05075989736602515,32.0,31.0,16700.670606886037,26547.901562910527,14360.242335743736,14360.242335743736,False,False
iii.17.37,11,1.811818755048841,0.44806841345836323,31.0,8933330.0,4930587.0,0.9988818705541573,1.0,0.9988573054956276,1.0,0.03343844263482762,1.76617521171529e-11,0.03380376464792634,1.9208654482110222e-11,0.0011181294458426638,0.0011426945043724324,-0.033438442617165866,-0.03380376462871768,31.0,32.0,14352.95480451174,18242.211588048376,10194.47719824966,10194.47719824966,False,False
iii.17.37,12,1.8093262698320944,0.44730808551583123,31.0,5321120.0,2940940.0,0.9997575072322222,1.0,0.9996889340588954,1.0,0.015572179288004896,1.438002757892432e-13,0.01763706157795564,1.4337046126518e-13,0.00024249276777776885,0.0003110659411046379,-0.015572179287861096,-0.01763706157781227,32.0,32.0,13876.411508091725,9277.296532785986,6201.75349039305,6201.75349039305,False,False
iii.17.37,13,1.8177510903597267,0.4498696739595389,31.0,11758970.0,6468966.0,0.9907447449571241,0.9980798680347003,0.9929013025453385,0.9984758098254736,0.09620423609631701,0.043819310415611594,0.08425376819265415,0.03904087824993728,0.007335123077576222,0.005574507280135088,-0.052384925680705414,-0.04521288994271687,32.0,32.0,14199.888429222163,26517.834182601888,13739.533434363082,13739.533434363082,False,False
iii.17.37,15,1.8149903657197402,0.44903288805974084,31.0,13271990.0,7312430.0,0.9979095746711,0.9994898243362125,0.9981331956173999,0.9993564894052361,0.0457211693737155,0.022587068508054895,0.04320653171223235,0.025367510614245525,0.0015802496651124986,0.0012232937878362549,-0.023134100865660607,-0.017839021097986824,32.0,32.0,14087.509608644992,26697.113865279593,15637.68486684747,15637.68486684747,False,False
iii.17.37,16,1.8159123042786929,0.44931261402669187,31.0,12244940.0,6743134.0,0.9971933615376791,0.9972480290215374,0.9967625929558505,0.9967876280656981,0.05297771665824116,0.052459231584751284,0.05689821652872409,0.05667779048535588,5.466748385829501e-05,2.503510984763757e-05,-0.000518485073489873,-0.0002204260433682076,32.0,32.0,13582.773542232811,25353.295681516174,13911.68358427519,13911.68358427519,False,False
iii.17.37,17,1.8137436528862108,0.4486541698388856,31.0,12149750.0,6698714.0,0.993940974875365,0.9973922181917169,0.9937256168762134,0.9976858202810712,0.07783974000878355,0.05106644503275305,0.07921100380494252,0.0481059218696488,0.0034512433163518264,0.003960203404857809,-0.026773294976030496,-0.031105081935293717,32.0,32.0,13882.005052227993,26543.989944445435,15154.892554973718,15154.892554973718,False,False
iii.17.37,18,1.8138753257086142,0.4486941931307562,30.0,12420290.0,6847378.0,0.9854107155147116,0.9978525393669218,0.9844627210207182,0.9980325672580113,0.1207861104816624,0.04634070168953235,0.12464862205127596,0.04435575207330725,0.012441823852210154,0.01356984623729307,-0.07444540879213005,-0.08029286997796871,31.0,31.0,16505.02975422796,25976.64296862483,14645.344356390182,14645.344356390182,False,False
iii.17.37,19,1.818772699185074,0.45017868343412915,30.0,10331120.0,5680270.0,0.9995633008407913,0.9957501060955626,0.9996389525012921,0.9964534981853903,0.020897348138190476,0.06519121033112844,0.01900124992488426,0.05955251308391321,-0.0038131947452286763,-0.003185454315901781,0.04429386219293797,0.04055126315902895,31.0,31.0,16822.27251933189,22899.82228297135,13439.882878451608,13439.882878451608,False,False
